Record_ID,Timestamp_Hour,Day_of_Week,Location,Num_Connected_Devices,Bandwidth_Usage_Mbps,AP_Load_Percent,Network_Latency_ms,Packet_Loss_Rate_Percent,Signal_Strength_dBm,Retransmission_Rate_Percent,Throughput_Mbps,Active_Sessions,Channel_Utilization_Percent,Congestion_Level
3176,23,Monday,Library,5.0,11.871999999999998,0.0,11.2,0.29,-44.9,0.7,8.906953365252546,5.0,4.75,Low
2713,17,Monday,Cafeteria,123.58061304954194,138.46,48.22,59.3,2.16,-46.3,3.83,116.3452919859406,159.0,32.76,Low
4808,10,Wednesday,Lecture_Hall_2,138.988120716317,146.75,46.76,56.9,2.22,-48.9,3.71,138.49471600932586,139.0,47.09,Low
4242,7,Monday,Cafeteria,20.80229467549462,8.42,0.0,11.6,0.16,-44.9,0.44,7.90815423200673,36.0,2.83,Low
1251,8,Wednesday,Library,63.12790855544682,56.75,13.32,27.1,1.49,-38.8,2.62,48.56174614963478,71.0,12.93,Low
5675,13,Sunday,Lab_Block_A,61.89087442828081,50.62,15.72,30.7,0.89,-46.4,2.53,48.19971790634405,91.0,17.24,Low
4785,19,Thursday,Lab_Block_B,5.183849027731966,14.05,15.16,22.2,0.61,-30.0,1.25,10.407751742232868,17.0,12.41,Low
5264,10,Friday,Sports_Complex,110.21995429140902,123.63,46.93,54.5,2.0,,3.26,100.18319592828344,127.0,39.89,Low
6244,20,Saturday,Lab_Block_B,9.701416796027209,18.9,1.03,41.1,0.47,-39.1,0.99,18.136191793642276,5.0,0.0,Low
2853,9,Thursday,Lab_Block_B,93.12724257555408,74.83,40.0,61.5,1.61,-48.0,2.69,52.88490631074177,117.0,28.11,Low
5499,5,Tuesday,Sports_Complex,18.1712243236119,36.81,6.04,21.860000000000003,0.43,-35.0,2.4,28.04974629071555,29.0,2.8,Low
5673,18,Friday,Lecture_Hall_2,64.55904745608717,82.95,26.81,36.7,1.52,,3.62,62.04452773052883,89.0,23.88,Low
5387,16,Tuesday,Lab_Block_B,142.8108431013072,150.042,46.68,54.5,1.95,-55.4,3.2,112.88644140723179,187.0,49.83,Low
1053,14,Friday,Library,239.36609844108008,226.21,79.84,104.4,3.48,-60.0,5.29,164.50566675542174,308.0,62.46,High
1489,18,Monday,Admin_Block,69.03597158638601,64.34,20.49,26.7,1.23,-50.8,1.89,51.92981457581605,71.0,15.29,Low
1379,17,Friday,Lecture_Hall_2,154.34672429803976,151.64,47.97,49.720000000000006,2.1,-48.2,3.61,143.43501101735478,173.0,46.45,Low
1347,10,Tuesday,Library,123.58592556713836,99.38,41.15,46.4,1.86,,2.92,97.51019995205583,192.0,32.15,Low
3876,18,Thursday,Lab_Block_A,92.55038732006822,110.16,35.558,53.0,2.04,-48.6,3.98,98.95440905557648,113.0,31.75,Low
2892,19,Monday,Hostel_A,31.538398952557728,25.05,18.06,34.4,2.18,-43.7,5.67,18.137823872126965,48.0,14.85,Low
3967,9,Monday,Lecture_Hall_1,72.92382688208309,56.36,22.27,32.9,0.96,-46.7,2.8,48.0599128674194,103.0,21.31,Low
4285,7,Saturday,Cafeteria,5.0,7.35,0.23,18.5,0.13,-41.9,0.62,5.327857870402996,18.0,7.35,Low
1031,6,Thursday,Lab_Block_A,8.503212043361078,48.41,8.56,17.9,0.37,-43.4,1.86,45.35671188066043,9.0,10.71,Low
3826,14,Tuesday,Lab_Block_A,188.21172541584917,201.83,65.06,92.6,2.61,-52.4,4.01,165.21700760495793,250.0,57.36,Low
6252,13,Saturday,Sports_Complex,93.02971423985252,107.66,37.1,52.1,1.68,-48.0,3.45,90.87897509682567,123.0,35.76,Low
2114,7,Saturday,Lab_Block_A,5.0,15.0,0.0,10.6,0.19,-46.0,1.01,13.517167406682809,5.0,2.74,Low
2348,11,Tuesday,Hostel_A,175.8549877598459,173.84,57.602,57.8,2.59,-53.3,4.33,152.2413972469337,212.0,49.25,Low
4217,16,Thursday,Admin_Block,113.75559571937106,135.57,38.97,50.8,1.7,-51.7,4.66,126.202487552842,143.0,42.41,Low
1759,14,Wednesday,Hostel_B,156.34672846793543,145.624,48.52,51.4,2.0,-58.8,3.22,107.55188066498648,189.0,38.94,Low
5743,19,Monday,Lab_Block_B,31.42044776975364,5.0,5.97,26.5,0.59,-39.1,2.63,3.4994952761377993,25.0,0.03,Low
1723,18,Wednesday,Cafeteria,120.0862336478056,121.25,43.95,50.7,1.8,-49.4,3.64,111.69377128581586,148.0,47.2,Low
3628,16,Tuesday,Admin_Block,201.96317275652504,203.09,61.74,104.4,3.28,-57.5,5.17,155.96133498698956,255.0,59.13,Medium
1837,8,Tuesday,Cafeteria,33.60107673791648,25.44,7.38,35.94,0.97,,2.33,20.525598696872873,37.0,0.0,Low
3795,15,Friday,Hostel_B,175.78109627598087,180.88,59.068,59.7,2.31,-48.5,3.73,171.81466558654,253.0,56.27,Low
3691,13,Friday,Lecture_Hall_2,197.6955093885019,203.0,59.35,88.1,2.49,-59.3,4.49,160.4727995520999,277.0,50.1,Low
1468,7,Monday,Lab_Block_B,7.736881127542116,13.134,1.64,20.4,0.12,-38.9,0.28,11.686074140635945,22.0,0.42,Low
1525,8,Tuesday,Lab_Block_A,29.65876553033976,43.08,16.0,29.3,0.67,-47.1,1.31,35.335746765097184,18.0,15.07,Low
4578,16,Wednesday,Lab_Block_A,143.22404435534293,168.77,55.34,56.2,2.28,-44.5,3.51,159.8741280807949,185.0,59.01,Low
5620,19,Saturday,Lab_Block_B,22.54894121527256,9.29,4.63,55.5,1.14,-41.4,2.27,8.22924075165498,21.0,5.09,Low
4864,17,Thursday,Lecture_Hall_2,127.51854829344944,135.88,50.13,50.8,2.44,-51.0,4.12,126.24536801753939,158.0,49.56,Low
5420,7,Friday,Lecture_Hall_1,5.0,12.31,2.58,18.6,1.55,-39.5,2.8,10.500234445917481,20.0,3.17,Low
3004,19,Friday,Lecture_Hall_1,18.136876343324776,23.55,5.75,15.6,0.488,-40.6,1.24,20.396501839082443,30.0,9.2,Low
4434,10,Friday,Lab_Block_A,108.41556804025718,122.31,45.86,50.1,2.02,-56.4,3.62,117.83578106440721,134.0,45.85,Low
2857,17,Tuesday,Cafeteria,101.92033336145508,110.9,37.48,44.6,1.67,-50.0,2.6,98.07544297285439,134.0,38.86,Low
2235,20,Sunday,Lab_Block_A,43.051684902654856,15.87,6.27,22.4,0.26,-38.5,1.09,13.589044646587169,63.0,9.518,Medium
4642,21,Wednesday,Hostel_A,18.98460327951621,33.55,8.37,29.7,0.68,-39.2,2.18,32.87972061796354,34.0,14.38,Low
3680,15,Wednesday,Lecture_Hall_1,156.2984874049567,181.76,51.49,77.2,2.24,-54.8,3.81,165.86000358632816,197.0,41.79,Low
3533,17,Sunday,Hostel_A,31.97112760759286,72.38,10.95,23.6,0.91,-45.1,1.45,57.205913254696426,45.0,5.16,Low
4080,10,Saturday,Cafeteria,56.73458561448326,86.87,22.0,37.9,1.74,-42.1,2.86,60.795071144659616,75.0,18.0,Low
4098,19,Monday,Admin_Block,20.929214671942525,34.35,3.7,22.1,0.18,,0.86,30.239384455314234,24.0,7.34,Low
3480,10,Thursday,Lecture_Hall_1,152.50823998997967,144.84,53.36,56.8,2.77,-46.2,4.22,99.94925688982293,184.0,44.14,Low
2712,21,Tuesday,Lecture_Hall_2,42.5254889308943,46.4,12.06,39.8,1.02,-44.8,1.62,33.61447180366433,27.0,7.45,Low
3694,19,Friday,Lab_Block_A,40.456789892710425,55.6,26.72,34.8,1.18,-42.2,2.73,48.265677891744545,57.0,23.43,Low
2914,9,Tuesday,Hostel_B,88.28050442548282,94.64,25.31,30.3,1.1,-51.4,3.21,83.25123528972946,118.0,31.0,High
1625,19,Monday,Hostel_A,52.95682327174008,47.71,17.25,26.2,1.57,-43.1,2.45,32.9310785113409,72.0,13.02,Low
4300,8,Friday,Lecture_Hall_1,39.390308705320265,36.32,3.79,13.9,0.748,-50.8,0.91,26.628305377418066,72.0,5.74,Low
2310,13,Thursday,Admin_Block,173.24777455256455,167.83,50.72,59.1,2.312,-45.5,3.76,135.67612759209769,232.0,37.34,Low
3785,21,Sunday,Sports_Complex,12.285415687662844,5.0,0.0,13.3,0.3,,1.11,4.294867732663874,15.0,0.0,Low
4967,9,Wednesday,Cafeteria,65.94831733955053,39.28,17.24,26.9,0.95,-41.2,2.28,30.4316247733043,86.0,14.87,Low
2198,19,Friday,Admin_Block,8.245958770119948,5.0,0.0,13.9,0.03,-45.7,0.21,4.8439583493780844,12.0,0.0,Low
4600,6,Tuesday,Lab_Block_A,46.95503627654837,35.57,7.18,20.1,0.41,-43.6,1.37,28.465398208512635,33.0,10.96,Low
4269,13,Monday,Cafeteria,179.53230010559116,190.83,62.25,66.4,2.55,-60.1,,180.6298280142694,220.0,53.73,Low
5566,6,Tuesday,Lab_Block_B,10.830641130089605,31.38,3.13,30.7,0.49,-42.3,1.8,29.42996732159683,34.0,3.87,Low
1406,4,Wednesday,Hostel_A,13.841825172928443,31.67,2.51,15.5,0.41,-37.4,0.85,30.82834279066026,10.0,0.0,Low
1799,11,Tuesday,Cafeteria,140.0511641873137,162.3,45.79,48.0,1.92,-45.8,3.83,157.12888736414524,195.0,42.9,Low
2145,16,Thursday,Hostel_A,153.23643738061816,192.97,49.48,56.4,2.32,-45.8,3.65,184.88401685522766,191.0,41.88,Low
2862,14,Wednesday,Hostel_A,199.85543193009937,226.57,65.33,101.18,2.93,-50.6,5.22,191.7884225635865,288.0,48.45,Low
5865,21,Tuesday,Library,26.168223145927687,5.0,11.5,23.5,0.49,,1.27,4.677374836022972,36.0,2.95,Low
6323,7,Saturday,Lecture_Hall_2,5.0,5.0,0.35,16.3,0.04,-41.3,2.11,4.2078701984842155,9.0,0.0,Low
5967,14,Thursday,Lecture_Hall_2,203.4377487492337,170.48,59.77,62.8,2.42,-49.7,,146.87421319643036,264.0,59.84,Low
6082,7,Friday,Library,31.239988322908584,10.89,20.93,27.0,1.2,-41.5,2.71,8.648953692171041,51.0,21.05,Low
5397,12,Friday,Hostel_B,194.3021901819551,186.44,69.35,86.0,2.81,-53.4,5.03,132.191104465514,269.0,67.0,Low
2615,9,Friday,Cafeteria,76.98179546466041,103.42,27.163999999999998,38.3,1.34,-47.9,2.17,73.96077013368814,88.0,15.59,Low
4537,10,Monday,Lecture_Hall_2,123.56027574166788,106.16,38.83,46.9,2.136,-54.9,2.71,90.99260811989376,147.0,40.18,Low
3943,7,Tuesday,Hostel_A,39.2484961412963,28.1,0.0,17.2,0.88,-40.4,1.78,19.50281041858648,41.0,8.93,Low
4018,12,Wednesday,Lecture_Hall_2,157.91333981888633,128.33,49.65,49.9,2.6759999999999997,-53.0,3.94,93.86166608516939,200.0,50.97,Low
3249,21,Saturday,Lab_Block_A,11.858179008547536,34.35,9.77,21.7,0.91,-44.3,2.6,24.53888142250027,27.0,11.67,Low
3921,9,Monday,Cafeteria,95.96626075085146,99.94,30.23,42.5,2.15,-49.8,4.36,72.976150896878,115.0,27.14,Low
4766,17,Wednesday,Library,86.65363228863988,98.39,27.57,35.4,1.2,,2.14,81.6052710739752,119.0,31.002,Low
1087,10,Monday,Library,131.58141769137754,112.82,43.89,48.5,2.01,-54.5,3.74,93.66702786201661,176.0,38.3,Low
6282,3,Monday,Hostel_A,20.37988031655679,39.27,12.4,21.5,1.2,-45.6,1.84,38.11824671704727,30.0,17.01,Low
4281,18,Tuesday,Hostel_B,78.4813606858922,99.06,22.42,47.1,1.09,-52.9,1.71,70.45554517785902,127.0,26.29,Low
1433,9,Sunday,Cafeteria,55.280681382691576,69.76,25.45,31.7,2.09,-43.3,3.81,54.408609024412385,91.0,19.84,Low
3477,13,Wednesday,Lecture_Hall_2,172.52247496958918,208.75,56.14,74.12,2.7,-50.4,4.75,174.26489648655533,212.0,45.34,Low
4436,12,Sunday,Library,95.31058596778352,89.74,37.519999999999996,56.5,1.68,,2.82,78.30602061586332,130.0,46.11,Low
1392,10,Wednesday,Cafeteria,150.43624742182013,139.97,45.27,49.82000000000001,2.0200000000000005,-52.0,2.99,103.8157047551349,192.0,42.471999999999994,Low
1361,13,Saturday,Library,159.86270849110775,131.34,49.99,65.9,2.22,-52.4,3.65,122.44600249865418,196.0,47.25,Low
5873,18,Thursday,Library,72.67924257620714,69.35,29.34,79.6,1.3719999999999999,-46.0,1.92,54.21344782978807,97.0,27.28,Low
2431,6,Wednesday,Library,23.22684622190557,22.17,7.06,27.080000000000002,0.68,-38.2,1.07,20.9720240982805,41.0,9.37,Low
4412,20,Saturday,Sports_Complex,5.0,5.0,0.0,13.4,0.06,-36.9,0.17,4.836850821396921,6.0,0.0,Low
3789,9,Tuesday,Sports_Complex,101.08566689967552,107.43,36.89,54.5,1.75,-43.6,2.68,94.97149734545492,138.0,25.49,Low
3349,18,Monday,Hostel_A,85.04234981584865,106.09,27.95,36.0,1.2,-48.1,2.04,74.08442328506844,110.0,30.64,Low
2976,16,Sunday,Hostel_A,64.980298733573,64.54,20.95,27.6,0.84,-46.3,1.94,54.54066045594024,71.0,12.63,Low
3035,2,Monday,Cafeteria,5.0,5.0,11.52,25.5,1.11,-49.1,2.3,3.798869302228658,5.0,7.6,Low
2247,19,Monday,Library,42.0282100953238,37.36,18.53,35.72,0.95,-50.4,1.63,32.65431679746676,40.0,19.87,Low
4572,8,Thursday,Library,58.22381488461747,37.46,20.28,26.6,0.8480000000000001,-43.5,2.38,29.50357208295018,77.0,17.35,Low
4813,16,Tuesday,Library,182.59234399783145,171.49,61.21,67.1,2.82,,4.75,161.54793107368494,247.4,59.71,Low
2176,12,Wednesday,Lecture_Hall_2,197.34443153901736,207.91,60.56,101.4,2.82,-49.4,4.43,186.41230164993206,230.0,52.87,Low
4641,13,Thursday,Hostel_B,208.18518662737472,208.29,71.77,97.7,2.95,-55.2,4.77,183.79378090614446,236.0,67.15,Low
3410,4,Tuesday,Library,5.0,5.0,0.0,13.7,0.0,-43.4,0.67,4.4214259960874625,5.0,0.0,Low
4475,14,Sunday,Hostel_B,83.02839463082081,85.45,30.71,38.4,1.31,-43.1,3.4,69.25471959104065,118.0,28.82,Low
6167,6,Monday,Lecture_Hall_2,32.172126677115315,55.72,2.73,13.4,0.3,-42.1,0.49,39.81090121442418,39.0,13.58,Low
5070,18,Saturday,Lab_Block_A,70.86218463675665,41.194,24.28,32.8,2.37,-39.6,,25.7026736449367,95.0,21.59,Low
2115,12,Thursday,Library,195.71747981176128,174.45,63.14,64.9,2.53,-56.3,4.23,154.23947789723582,249.2,55.83,Low
1768,20,Tuesday,Lab_Block_B,9.780551284708269,10.49,6.83,23.0,0.532,-41.6,0.53,8.961366286390325,9.0,6.23,Low
1749,20,Friday,Cafeteria,5.0,16.1,0.0,15.0,0.0,-40.8,0.46,14.810467487799553,5.0,0.0,Low
4872,11,Wednesday,Lecture_Hall_1,155.04178149319458,166.67,50.15,55.5,2.3,-54.5,3.76,116.91862116740484,190.0,43.971999999999994,Low
2568,8,Thursday,Lab_Block_A,20.946126588276435,28.78,6.1,31.0,0.85,-44.8,1.35,26.290035007643542,24.0,6.172,Low
2546,10,Thursday,Lecture_Hall_1,87.94552849660374,82.67,25.12,34.2,1.17,-52.3,1.98,78.12183586609558,94.0,18.03,Low
5728,8,Tuesday,Lecture_Hall_1,65.71765615572497,71.3,27.08,31.8,1.12,-43.0,2.81,49.646923279588435,81.0,37.95,Low
2957,14,Thursday,Lecture_Hall_1,179.9298676938648,180.738,60.66,59.0,2.59,-47.7,3.92,151.2768855145502,197.0,54.46,Low
1562,3,Monday,Admin_Block,10.421326191359157,5.0,0.0,10.2,0.1,-37.0,0.26,4.003534193106042,13.4,0.0,Low
2419,7,Tuesday,Lecture_Hall_2,5.0,5.0,1.12,11.1,0.29,-41.1,0.45,3.613485872655633,27.0,0.0,Low
4996,13,Friday,Lab_Block_A,169.07988941101158,195.71,58.98,64.0,2.74,-55.5,5.46,140.44736534058913,230.0,48.41,Low
4283,20,Tuesday,Admin_Block,20.66158336955577,5.0,0.0,12.4,0.15,-45.4,1.58,3.8002612112550977,29.6,5.854,Low
6085,14,Wednesday,Lab_Block_A,205.7957544272057,215.36599999999999,73.52,104.4,3.23,-50.9,,145.71916107702714,282.0,66.72,Medium
4964,8,Thursday,Lecture_Hall_1,60.0719214015446,53.09,22.3,37.8,1.15,-40.7,1.87,41.0864696062995,86.0,26.35,Low
5720,8,Friday,Admin_Block,56.90425338283074,54.544000000000004,15.32,104.4,0.84,,1.37,40.463568354301934,67.0,2.17,Low
1374,16,Thursday,Library,138.32556567946233,139.05,42.67,48.3,1.72,-53.6,2.74,128.29404993147867,195.0,32.64,Low
2001,6,Monday,Hostel_A,50.896467039655,30.11,22.04,35.6,1.07,-38.7,1.94,25.516214401878532,54.0,23.23,Low
4319,7,Monday,Hostel_A,23.3893485359254,31.82,0.0,19.2,0.12,-47.5,0.28,25.102208554287113,22.0,9.17,Low
2981,11,Wednesday,Lecture_Hall_2,186.29456102641265,175.58,68.38,65.1,2.87,-57.4,6.1,145.38920844082728,249.0,66.55,High
3351,17,Thursday,Admin_Block,107.88520943615478,115.61,36.08,45.3,1.76,-51.7,4.04,86.05217246106409,156.0,28.94,Low
5331,6,Friday,Lab_Block_A,5.0,14.28,10.43,27.4,1.22,-32.3,1.91,12.346167493098633,9.0,6.14,Low
5121,20,Monday,Lecture_Hall_1,36.22417840663183,38.232,14.88,24.6,0.82,-46.3,1.53,35.9839456667747,22.0,17.39,Low
3531,16,Friday,Cafeteria,147.2233082785874,156.1,48.36,63.3,1.98,-52.0,3.67,124.8390863397263,181.0,49.51,Low
3048,11,Sunday,Cafeteria,37.48161958206448,38.97,18.71,28.6,1.02,-48.2,2.69,27.500666257865177,46.0,16.05,Low
5848,8,Monday,Cafeteria,79.11386950017246,68.26,18.75,29.48,0.89,-44.4,1.38,60.26189353865294,106.0,11.6,Low
1412,10,Saturday,Library,54.99640395616052,78.58,16.0,29.0,0.82,-42.9,1.88,70.95941376026155,72.0,13.04,Low
3413,2,Sunday,Lab_Block_A,33.46260224401636,16.34,4.33,33.7,0.64,-41.4,1.52,15.624451860197787,45.2,5.47,Low
3346,7,Monday,Library,18.12892070911287,5.0,2.81,14.4,0.15,-40.2,0.96,4.674960576678906,31.0,0.0,Low
2680,1,Tuesday,Hostel_A,51.770237066359854,49.11,22.68,28.5,1.17,-41.0,2.65,34.51963470286447,73.0,18.2,Low
3505,18,Monday,Sports_Complex,68.95515863063638,78.08,23.33,46.28,1.22,-51.4,1.91,68.96226610299088,95.0,27.39,Low
4607,6,Thursday,Lecture_Hall_1,8.926930495088587,7.37,11.41,23.1,0.68,-40.8,1.72,5.492006737490762,5.0,22.79,Low
6275,10,Tuesday,Cafeteria,108.3972489512588,118.6,37.39,48.3,1.53,-43.6,2.34,116.08503675434731,137.4,30.95,Low
3524,9,Wednesday,Admin_Block,59.83672572776905,77.57,23.15,48.6,1.14,-41.6,2.0,60.57289367089706,94.0,11.93,Low
5188,21,Tuesday,Lab_Block_A,21.955271184733324,26.37,1.31,24.7,0.09,-41.5,0.92,20.925279008712057,35.0,2.28,Low
3453,16,Friday,Lecture_Hall_1,174.8034139287546,182.16,62.02,61.6,2.57,-46.8,3.86,160.502096525537,220.0,57.33,Low
3831,5,Tuesday,Hostel_A,46.36333581737412,37.48,12.4,31.6,0.828,-49.0,1.05,28.85201175362225,51.0,8.46,Low
5141,17,Thursday,Hostel_B,113.92679185688704,131.74,40.91,42.7,1.64,-50.0,3.15,113.70083320726499,138.0,36.18,Low
2069,17,Wednesday,Library,130.47328260811102,127.83,39.88,49.28,1.972,-54.8,3.09,102.4818251959963,157.0,39.5,Low
2633,7,Monday,Lab_Block_B,18.851493166166232,33.04,8.32,23.2,0.64,,1.29,30.124053568087643,19.0,12.87,Low
2197,11,Friday,Lab_Block_A,135.4475981659043,152.29,43.542,42.8,1.64,-56.0,2.55,115.43861303144885,162.0,41.56,Low
4983,19,Wednesday,Cafeteria,21.0599483474855,5.0,0.0,10.7,0.31,-30.2,1.77,4.256481294926189,36.0,0.61,Low
2371,22,Monday,Lecture_Hall_2,65.35076171352199,69.81,9.87,18.6,0.72,-47.5,1.15,68.72389391351037,91.0,15.25,Low
4094,15,Monday,Hostel_A,135.59560925041427,180.16,47.62,54.9,2.55,,5.02,152.86774823011748,159.0,53.63,Low
1849,8,Wednesday,Lab_Block_A,36.06976186415339,19.73,14.25,29.3,0.65,-38.5,1.65,17.087279467898195,40.0,20.92,Low
4875,16,Monday,Sports_Complex,146.2758131316988,146.8,42.62,59.6,1.82,-60.5,3.19,135.75956217396384,169.0,39.5,Low
2078,9,Saturday,Lab_Block_A,36.1739509983013,25.27,22.57,51.6,1.1,-42.0,3.17,21.3148528543009,41.2,18.6,Low
1472,16,Monday,Lab_Block_B,135.13036058637283,149.34,44.72,51.1,1.94,-41.2,3.54,117.93576644158372,174.0,41.74,Low
6250,11,Tuesday,Lab_Block_A,126.76972974850256,127.96,42.48,49.8,2.06,,3.36,91.36592002539254,140.0,44.35,Low
2919,12,Wednesday,Library,144.78734046587064,152.05,49.788,54.8,2.342,-48.4,3.35,132.25926378750148,198.0,43.242000000000004,Low
1820,10,Thursday,Lab_Block_B,128.6762734648742,163.22,44.65,49.3,2.63,-50.2,4.84,128.9589714748717,161.0,39.12,Low
3425,9,Friday,Lab_Block_B,98.6341825571744,104.78,32.78,46.1,1.63,-49.7,3.8,76.39040947917101,141.2,31.188,Low
1617,9,Wednesday,Lecture_Hall_1,54.61739074404642,100.55,18.87,25.9,1.93,-44.1,3.35,73.96899626454115,71.0,14.49,Low
4892,9,Wednesday,Library,56.75183999932572,54.78,18.572,50.7,0.96,-45.2,1.8,53.278195094026,98.0,14.0,Low
6455,8,Monday,Lecture_Hall_2,15.522207845360503,10.94,6.78,16.8,0.65,-43.2,1.34,7.773472854371134,17.0,8.87,Low
3286,18,Thursday,Cafeteria,74.7440230006095,68.41,28.2,37.6,1.26,-39.8,1.97,56.79402244488551,129.0,24.17,Low
4294,13,Friday,Lab_Block_B,151.232800720956,154.23,52.39,53.6,2.35,-52.0,,127.72049675755349,191.0,41.4,Low
3783,14,Thursday,Lecture_Hall_2,159.4715842824894,177.61,58.0,74.3,2.53,-54.3,4.14,121.69068845933423,218.0,48.79,Low
4025,12,Tuesday,Hostel_B,206.7189545805891,195.09,69.01,77.1,2.88,,4.38,141.70161828257724,277.0,63.75,Low
6343,23,Tuesday,Hostel_A,11.745309830852058,24.37,0.0,12.9,0.09,,0.16,18.36751067736268,13.0,0.0,Low
1552,8,Tuesday,Lab_Block_B,63.72822261710343,54.71,20.88,30.9,1.25,-47.8,3.23,44.59873329955967,62.0,17.65,Low
3385,6,Wednesday,Library,21.781399133627417,12.02,2.01,31.3,0.67,-39.1,1.1,9.979160240096878,26.0,1.53,High
6006,14,Monday,Hostel_B,171.11530319815225,165.18,57.62,77.3,2.97,-56.3,5.2,131.71845983166605,218.0,60.3,Low
4292,20,Wednesday,Lecture_Hall_2,13.681915540283397,40.52,8.46,41.5,0.56,,0.87,28.943870687088847,12.0,13.18,Low
1847,8,Friday,Lab_Block_A,17.53344558962862,37.07,0.0,12.2,0.24,-32.3,0.51,34.55153618749564,25.0,0.0,Low
3421,22,Friday,Hostel_B,21.76915918313396,31.12,9.16,21.6,0.5,-45.2,0.75,26.409412042492203,16.0,11.31,Low
1527,7,Tuesday,Lab_Block_A,48.39283778670877,54.52,19.35,37.6,0.78,-44.2,1.56,47.87694803986247,80.0,15.08,Low
4999,16,Sunday,Lab_Block_A,49.448479236849,47.84,8.38,22.2,0.648,-40.9,1.6,44.28131620127562,90.0,0.14,Low
3526,15,Tuesday,Hostel_A,199.17690464934367,202.47,64.55,101.6,2.77,-54.0,4.22,139.56068235498302,263.0,60.37,Low
1105,10,Thursday,Lecture_Hall_2,120.25043305989269,147.03,44.57,74.8,1.96,-51.1,3.12,121.58527073993544,157.0,38.25,Low
2262,14,Monday,Admin_Block,206.8738705132983,211.93,66.93,94.2,3.05,-54.0,5.13,157.11596391116038,253.0,54.59,Medium
2026,19,Monday,Lecture_Hall_2,5.0,7.3,0.0,28.0,0.21600000000000003,-40.7,1.22,6.350798377703944,7.0,1.33,Low
6361,19,Monday,Lab_Block_B,65.93236926266476,94.21,15.75,40.7,1.29,-40.6,2.22,88.87929802483897,73.0,12.41,Low
1838,8,Tuesday,Cafeteria,31.9434569699508,44.82,18.125999999999998,46.8,1.012,-44.8,1.44,42.956095160962384,54.0,27.14,Low
3364,19,Monday,Lab_Block_A,27.16959017469754,19.682000000000002,7.37,24.68,0.34,-40.8,1.64,18.703433187327512,47.0,5.96,Low
4243,6,Friday,Lab_Block_A,8.622962009318229,5.17,9.63,29.5,0.7779999999999999,-40.8,2.17,3.896039861638956,5.0,5.96,Low
1752,11,Tuesday,Admin_Block,130.3129642854863,148.22,46.1,49.7,2.09,-47.9,3.56,107.53131669618462,172.4,48.24,Low
2851,7,Tuesday,Lecture_Hall_1,15.860593839240794,5.0,6.27,18.0,0.3,-40.6,0.64,3.6021331207855964,33.0,6.69,Low
3059,15,Friday,Hostel_A,184.5919445124711,175.28,62.99,68.2,3.24,-51.0,5.14,123.46600263409019,232.6,54.7,Medium
5407,2,Tuesday,Cafeteria,5.0,18.55,0.0,36.4,0.82,-38.2,1.33,13.83027265526003,5.0,0.0,Low
3915,9,Thursday,Cafeteria,85.97056416788807,80.61,19.94,27.3,1.47,-52.6,3.83,75.96131740714898,105.0,23.13,Low
1737,16,Friday,Lab_Block_B,176.02087533100098,173.84,53.99,64.8,2.23,-57.3,3.91,139.1907578863337,212.0,50.39,Low
1913,16,Thursday,Cafeteria,143.4897815280042,162.06,45.86,59.0,2.25,-51.0,4.7,141.63597368883148,170.0,44.79,Low
5049,13,Sunday,Cafeteria,99.1820125214216,111.43,37.17,43.3,1.49,-51.1,2.53,106.58568762487093,148.0,37.89,Low
6153,8,Saturday,Lab_Block_A,28.387915062215782,27.51,12.28,21.2,0.43800000000000006,-39.9,1.83,19.49410119586902,74.0,8.33,Low
3508,18,Tuesday,Lab_Block_B,71.61457386944343,73.59,22.99,43.6,1.15,-44.0,2.22,69.55000788528797,63.0,24.89,Low
1232,6,Friday,Cafeteria,18.92729950118257,25.08,7.78,27.8,0.35,-44.9,0.83,18.98945995494191,36.0,13.72,Low
1894,8,Saturday,Hostel_B,5.432222642771958,5.0,2.02,18.9,0.53,-42.0,,4.838420288879992,5.0,11.14,Low
4953,8,Thursday,Library,75.29775942916945,63.53,21.69,27.5,1.0,-54.2,2.22,49.11906607428392,90.0,17.67,Low
3664,18,Sunday,Lab_Block_B,43.17863102795478,28.38,16.21,26.0,0.88,-40.4,2.58,22.284589014100803,63.0,14.51,High
3184,12,Wednesday,Library,166.47081597002804,172.41,53.86,60.4,2.37,-47.5,4.34,132.66218421891978,237.0,44.24,Low
6217,9,Wednesday,Lecture_Hall_1,45.108082216331645,50.35,15.59,43.7,0.68,-46.8,1.15,43.71951801685175,24.0,13.67,Low
2975,20,Sunday,Library,20.48554227105614,6.3340000000000005,0.0,13.6,0.4,-47.2,0.21,4.380824661750507,26.0,6.35,Low
1308,13,Tuesday,Lab_Block_A,192.45695159331385,220.98,68.94,104.4,3.21,-47.4,6.35,211.17120991937134,251.0,62.74,Medium
2203,21,Friday,Sports_Complex,29.46174287344606,32.86,12.77,26.0,0.86,-41.0,1.32,24.370164046470503,28.0,12.89,Low
4216,11,Thursday,Lab_Block_A,165.78013252519912,174.8,49.57,67.3,2.02,-55.1,4.01,162.77779716390634,222.0,48.22,Low
3725,12,Wednesday,Lab_Block_B,168.31221912152566,153.89,52.49,59.0,2.23,-56.6,3.75,124.53343089636931,213.0,51.57,Low
2873,15,Thursday,Lab_Block_A,169.809842756651,145.53,58.63,86.5,2.42,-49.1,3.72,115.52133234293865,223.0,45.87,Low
